"","CNT_WGT_MO","MONTH","CNT_VAL_MO","PORT_NAME","PORT","time"
"433","25499423","02","8115510","STOCKTON, CA","2810","2013-02"
"434","433233141","02","2043892499","OAKLAND, CA","2811","2013-02"
"435","23714058","02","20155690","RICHMOND, CA","2812","2013-02"
"436","0","02","0","ALAMEDA, CA","2813","2013-02"
"437","0","02","0","CROCKETT, CA","2815","2013-02"
"438","0","02","0","MARTINEZ, CA","2820","2013-02"
"439","0","02","0","REDWOOD CITY, CA","2821","2013-02"
"440","0","02","0","SELBY, CA","2827","2013-02"
"441","0","02","0","SAN JOAQUIN RIVER, CA","2828","2013-02"
"442","93090","02","166755","SAN PABLO BAY, CA","2829","2013-02"
"443","0","02","0","CARQUINEZ STRAIT, CA","2830","2013-02"
"444","0","02","0","RENO, NV","2833","2013-02"
"445","0","02","0","SAN JOSE INTERNATIONAL AIRPORT, CA","2834","2013-02"
"446","0","02","0","SACRAMENTO INTERNATIONAL AIRPORT, CA","2835","2013-02"
"447","0","02","0","ASTORIA, OR","2901","2013-02"
"448","0","02","0","COOS BAY, OR","2903","2013-02"
"449","81761271","02","180974230","PORTLAND, OR","2904","2013-02"
"450","48801","02","134905","LONGVIEW, WA","2905","2013-02"
"451","0","02","0","BOISE, ID","2907","2013-02"
"452","357266510","02","1882871920","SEATTLE, WA","3001","2013-02"
"453","1392429","02","2841017","VANCOUVER, WA","2908","2013-02"
"454","14206079","02","10982462","KALAMA, WA","2909","2013-02"
"455","0","02","0","PORTLAND INTERNATIONAL AIRPORT, WA","2910","2013-02"
"456","368492885","02","2825892529","TACOMA, WA","3002","2013-02"
"457","161984","02","976667","ABERDEEN-HOQUIAM, WA","3003","2013-02"
"458","211767","02","500461","BLAINE, WA","3004","2013-02"
"459","0","02","0","BELLINGHAM, WA","3005","2013-02"
"460","453867","02","101592331","EVERETT, WA","3006","2013-02"
"461","1569","02","11355","PORT ANGELES, WA","3007","2013-02"
"462","0","02","0","PORT TOWNSEND, WA","3008","2013-02"
"463","0","02","0","SUMAS, WA","3009","2013-02"
"464","0","02","0","ANACORTES, WA","3010","2013-02"
"465","0","02","0","DANVILLE, WA","3012","2013-02"
"466","0","02","0","FERRY, WA","3013","2013-02"
"467","0","02","0","FRIDAY HARBOR, WA","3014","2013-02"
"468","0","02","0","JACKMAN, ME","0104","2013-02"
"469","0","02","0","PORTLAND, ME","0101","2013-02"
"470","0","02","0","BANGOR, ME","0102","2013-02"
"471","0","02","0","EASTPORT, ME","0103","2013-02"
"472","0","02","0","VANCEBORO, ME","0105","2013-02"
"473","0","02","0","HOULTON, ME","0106","2013-02"
"474","0","02","0","FORT FAIRFIELD, ME","0107","2013-02"
"475","0","02","0","VAN BUREN, ME","0108","2013-02"
"476","0","02","0","MADAWASKA, ME","0109","2013-02"
"477","0","02","0","FORT KENT, ME","0110","2013-02"
"478","0","02","0","CALAIS, ME","0115","2013-02"
"479","0","02","0","LIMESTONE, ME","0118","2013-02"
"480","0","02","0","BRIDGEWATER, ME","0127","2013-02"
"481","655016","02","1670210","PORTSMOUTH, NH","0131","2013-02"
"482","0","02","0","BELFAST, ME","0132","2013-02"
"483","0","02","0","BEECHER FALLS, VT","0206","2013-02"
"484","0","02","0","SEARSPORT, ME","0152","2013-02"
"485","0","02","0","MANCHESTER USER FEE AIRPORT, NH","0182","2013-02"
"486","0","02","0","RICHFORD, VT","0203","2013-02"
"487","0","02","0","BURLINGTON, VT","0207","2013-02"
"488","0","02","0","DERBY LINE, VT","0209","2013-02"
"489","0","02","0","NORTON, VT","0211","2013-02"
"490","0","02","0","HIGHGATE SPRINGS-ALBURG, VT","0212","2013-02"
"491","59898048","02","266929785","BOSTON, MA","0401","2013-02"
"492","0","02","0","SPRINGFIELD, MA","0402","2013-02"
"493","0","02","0","WORCESTER, MA","0403","2013-02"
"494","0","02","0","GLOUCESTER, MA","0404","2013-02"
"495","0","02","0","NEW BEDFORD, MA","0405","2013-02"
"496","0","02","0","FALL RIVER, MA","0407","2013-02"
"497","0","02","0","SALEM, MA","0408","2013-02"
"498","0","02","0","BRIDGEPORT, CT","0410","2013-02"
"499","0","02","0","HARTFORD, CT","0411","2013-02"
"500","0","02","0","NEW HAVEN, CT","0412","2013-02"
"501","0","02","0","NEW LONDON, CT","0413","2013-02"
"502","0","02","0","LAWRENCE, MA","0416","2013-02"
"503","0","02","0","LOGAN AIRPORT, MA","0417","2013-02"
"504","0","02","0","NEWPORT, RI","0501","2013-02"
"505","5773058","02","112353718","PROVIDENCE, RI","0502","2013-02"
"506","126000","02","84812","OGDENSBURG, NY","0701","2013-02"
"507","0","02","0","MASSENA, NY","0704","2013-02"
"508","31580","02","19720204","ALEXANDRIA BAY, NY","0708","2013-02"
"509","23598","02","44809","CHAMPLAIN-ROUSES POINT, NY","0712","2013-02"
"510","0","02","0","TROUT RIVER, NY","0715","2013-02"
"511","51669","02","391255","BUFFALO-NIAGARA FALLS, NY","0901","2013-02"
"512","0","02","0","ROCHESTER, NY","0903","2013-02"
"513","0","02","0","OSWEGO, NY","0904","2013-02"
"514","0","02","0","SYRACUSE, NY","0906","2013-02"
"515","192692071","02","656549272","NEW YORK, NY","1001","2013-02"
"516","11038192624","02","53947532425","TOTAL FOR ALL PORTS","-","2013-02"
"517","0","02","0","OROVILLE, WA","3019","2013-02"
"518","0","02","0","BOUNDARY, WA","3015","2013-02"
"519","0","02","0","LAURIER, WA","3016","2013-02"
"520","0","02","0","POINT ROBERTS, WA","3017","2013-02"
"521","0","02","0","FRONTIER, WA","3020","2013-02"
"522","0","02","0","SPOKANE, WA","3022","2013-02"
"523","0","02","0","LYNDEN, WA","3023","2013-02"
"524","0","02","0","METALINE FALLS, WA","3025","2013-02"
"525","0","02","0","OLYMPIA, WA","3026","2013-02"
"526","0","02","0","SEATTLE-TACOMA INTERNATIONAL AIRPORT, WA","3029","2013-02"
"527","0","02","0","GRANT COUNTY AIRPORT, WA","3082","2013-02"
"528","0","02","0","KETCHIKAN, AK","3102","2013-02"
"529","0","02","0","SKAGWAY, AK","3103","2013-02"
"530","0","02","0","ALCAN, AK","3104","2013-02"
"531","0","02","0","DALTON CACHE, AK","3106","2013-02"
"532","0","02","0","FAIRBANKS, AK","3111","2013-02"
"533","1783676","02","2357847","ANCHORAGE, AK","3126","2013-02"
"534","10356731","02","35596664","HONOLULU, HI","3201","2013-02"
"535","0","02","0","HILO, HI","3202","2013-02"
"536","14112","02","116894","KAHULUI, HI","3203","2013-02"
"537","0","02","0","HONOLULU INTERNATIONAL AIRPORT, HI","3205","2013-02"
"538","0","02","0","KONA, HI","3206","2013-02"
"539","0","02","0","RAYMOND, MT","3301","2013-02"
"540","0","02","0","EASTPORT, ID","3302","2013-02"
"541","0","02","0","SALT LAKE CITY, UT","3303","2013-02"
"542","0","02","0","GREAT FALLS, MT","3304","2013-02"
"543","0","02","0","TURNER, MT","3306","2013-02"
"544","0","02","0","DENVER, CO","3307","2013-02"
"545","0","02","0","PORTHILL, ID","3308","2013-02"
"546","0","02","0","SCOBEY, MT","3309","2013-02"
"547","0","02","0","SWEETGRASS, MT","3310","2013-02"
"548","0","02","0","PIEGAN, MT","3316","2013-02"
"549","0","02","0","OPHEIM, MT","3317","2013-02"
"550","0","02","0","ROOSVILLE, MT","3318","2013-02"
"551","0","02","0","WHITLASH, MT","3321","2013-02"
"552","0","02","0","DEL BONITA, MT","3322","2013-02"
"553","0","02","0","WILDHORSE, MT","3323","2013-02"
"554","0","02","0","CENTENNIAL AIRPORT, CO","3384","2013-02"
"555","0","02","0","PEMBINA, ND","3401","2013-02"
"556","0","02","0","PORTAL, ND","3403","2013-02"
"557","0","02","0","NECHE, ND","3404","2013-02"
"558","0","02","0","ST. JOHN, ND","3405","2013-02"
"559","0","02","0","NORTHGATE, ND","3406","2013-02"
"560","0","02","0","WALHALLA, ND","3407","2013-02"
"561","0","02","0","SARLES, ND","3409","2013-02"
"562","0","02","0","FARGO, ND","3411","2013-02"
"563","0","02","0","ANTLER, ND","3413","2013-02"
"564","0","02","0","SHERWOOD, ND","3414","2013-02"
"565","0","02","0","HANSBORO, ND","3415","2013-02"
"566","0","02","0","MAIDA, ND","3416","2013-02"
"567","0","02","0","FORTUNA, ND","3417","2013-02"
"568","0","02","0","WESTHOPE, ND","3419","2013-02"
"569","0","02","0","CARBURY, ND","3421","2013-02"
"570","0","02","0","DUNSEITH, ND","3422","2013-02"
"571","0","02","0","WARROAD, MN","3423","2013-02"
"572","0","02","0","BAUDETTE, MN","3424","2013-02"
"573","0","02","0","ROSEAU, MN","3426","2013-02"
"574","0","02","0","GRAND FORKS, ND","3427","2013-02"
"575","0","02","0","LANCASTER, MN","3430","2013-02"
"576","0","02","0","DULUTH, MN - SUPERIOR, WI","3510","2013-02"
"577","0","02","0","MINOT AIRPORT, ND","3434","2013-02"
"578","0","02","0","MINNEAPOLIS-ST. PAUL, MN","3501","2013-02"
"579","0","02","0","SIOUX FALLS, SD","3502","2013-02"
"580","0","02","0","OMAHA, NE","3512","2013-02"
"581","0","02","0","DES MOINES, IA","3513","2013-02"
"582","11427412","02","67476390","INTERNATIONAL FALLS-RANIER, MN","3604","2013-02"
"583","0","02","0","GRAND PORTAGE, MN","3613","2013-02"
"584","0","02","0","MILWAUKEE, WI","3701","2013-02"
"585","0","02","0","GREEN BAY, WI","3703","2013-02"
"586","0","02","0","RACINE, WI","3708","2013-02"
"587","2052114","02","14755272","DETROIT, MI","3801","2013-02"
"588","975638","02","5143022","PORT HURON, MI","3802","2013-02"
"589","0","02","0","SAULT STE MARIE, MI","3803","2013-02"
"590","0","02","0","SAGINAW-BAY CITY, MI","3804","2013-02"
"591","0","02","0","BATTLE CREEK, MI","3805","2013-02"
"592","0","02","0","GRAND RAPIDS, MI","3806","2013-02"
"593","0","02","0","DETROIT METROPOLITAN AIRPORT, MI","3807","2013-02"
"594","0","02","0","MARQUETTE, MI","3809","2013-02"
"595","0","02","0","MUSKEGON, MI","3815","2013-02"
"596","0","02","0","ROGERS CITY, MI","3818","2013-02"
"597","0","02","0","DETOUR CITY, MI","3819","2013-02"
"598","0","02","0","OAKLAND-PONTIAC AIRPORT, MI","3881","2013-02"
"599","0","02","0","WILLOW RUN AIRPORT, YPSILANTI, MI","3882","2013-02"
"600","0","02","0","ROCKFORD AIRPORT, IL","3909","2013-02"
"601","3621589","02","31468532","CHICAGO, IL","3901","2013-02"
"602","0","02","0","PEORIA, IL","3902","2013-02"
"603","0","02","0","DAVENPORT, IA-ROCK ISLAND, IL","3908","2013-02"
"604","0","02","0","CHICAGO EXECUTIVE AIRPORT, IL (FORMALLY PAL-WAUKEE","3983","2013-02"
"605","127448","02","324971","CLEVELAND, OH","4101","2013-02"
"606","0","02","0","CINCINNATI-LAWRENCEBURG, OH","4102","2013-02"
"607","0","02","0","COLUMBUS, OH","4103","2013-02"
"608","0","02","0","DAYTON, OH","4104","2013-02"
"609","0","02","0","TOLEDO-SANDUSKY, OH","4105","2013-02"
"610","1000","02","12825","ERIE, PA","4106","2013-02"
"611","0","02","0","INDIANAPOLIS, IN","4110","2013-02"
"612","141828","02","690705","LOUISVILLE, KY","4115","2013-02"
"613","0","02","0","OWENSBORO-EVANSVILLE, IN","4116","2013-02"
"614","0","02","0","KANSAS CITY, MO","4501","2013-02"
"615","0","02","0","ST. LOUIS, MO","4503","2013-02"
"616","0","02","0","WICHITA, KS","4504","2013-02"
"617","0","02","0","SPRINGFIELD, MO","4505","2013-02"
"618","0","02","0","AGUADILLA, PR","4901","2013-02"
"619","0","02","0","FAJARDO, PR","4904","2013-02"
"620","0","02","0","HUMACAO, PR","4906","2013-02"
"621","7862646","02","5576560","MAYAGUEZ, PR","4907","2013-02"
"622","0","02","0","PONCE, PR","4908","2013-02"
"623","131065525","02","253681446","SAN JUAN, PR","4909","2013-02"
"624","46833800","02","4232425","JOBOS, PR","4911","2013-02"
"625","0","02","0","GUAYANILLA, PR","4912","2013-02"
"626","0","02","0","SAN JUAN INTERNATIONAL AIRPORT, PR","4913","2013-02"
"627","693783","02","1206339","CHARLOTTE AMALIE, VI","5101","2013-02"
"628","278271","02","367581","CHRISTIANSTED, VI","5104","2013-02"
"629","203834309","02","922809749","MIAMI, FL","5201","2013-02"
"630","5792","02","35981","KEY WEST, FL","5202","2013-02"
"631","196663132","02","563212968","PORT EVERGLADES, FL","5203","2013-02"
"632","10048217","02","23531767","WEST PALM BEACH, FL","5204","2013-02"
"633","1814369","02","64000","FORT PIERCE, FL","5205","2013-02"
"634","0","02","0","MIAMI INTERNATIONAL AIRPORT, FL","5206","2013-02"
"635","0","02","0","FT. LAUDERDALE INTERNATIONAL AIRPORT, FL","5210","2013-02"
"636","627450649","02","1733853516","HOUSTON, TX","5301","2013-02"
"637","0","02","0","TEXAS CITY, TX","5306","2013-02"
"638","0","02","0","HOUSTON INTERCONTINENTAL AIRPORT, TX","5309","2013-02"
"639","23198423","02","53060133","GALVESTON, TX","5310","2013-02"
"640","25838394","02","15109095","FREEPORT, TX","5311","2013-02"
"641","0","02","0","CORPUS CHRISTI, TX","5312","2013-02"
"642","34211751","02","30280184","PORT LAVACA, TX","5313","2013-02"
"643","16238","02","58817","WASHINGTON, DC","5401","2013-02"
"644","0","02","0","ALEXANDRIA, VA","5402","2013-02"
"645","0","02","0","DALLAS-FORT WORTH, TX","5501","2013-02"
"646","0","02","0","AMARILLO, TX","5502","2013-02"
"647","0","02","0","LUBBOCK, TX","5503","2013-02"
"648","0","02","0","OKLAHOMA CITY, OK","5504","2013-02"
"649","0","02","0","TULSA, OK","5505","2013-02"
"650","0","02","0","AUSTIN, TX","5506","2013-02"
"651","0","02","0","SAN ANTONIO, TX","5507","2013-02"
"652","0","02","0","FORT WORTH ALLIANCE AIRPORT, TX","5583","2013-02"
"653","0","02","0","VESSELS UNDER OWN POWER","6000","2013-02"
"654","0","02","0","LOW VALUE","7070","2013-02"
"655","11047561515","03","50667308094","TOTAL FOR ALL PORTS","-","2013-03"
"656","0","03","0","JACKMAN, ME","0104","2013-03"
"657","1015193","03","2592780","PORTLAND, ME","0101","2013-03"
"658","0","03","0","BANGOR, ME","0102","2013-03"
"659","0","03","0","EASTPORT, ME","0103","2013-03"
"660","0","03","0","VANCEBORO, ME","0105","2013-03"
"661","0","03","0","HOULTON, ME","0106","2013-03"
"662","0","03","0","FORT FAIRFIELD, ME","0107","2013-03"
"663","0","03","0","VAN BUREN, ME","0108","2013-03"
"664","0","03","0","MADAWASKA, ME","0109","2013-03"
"665","0","03","0","FORT KENT, ME","0110","2013-03"
"666","0","03","0","CALAIS, ME","0115","2013-03"
"667","0","03","0","LIMESTONE, ME","0118","2013-03"
"668","0","03","0","BRIDGEWATER, ME","0127","2013-03"
"669","1403053","03","5058298","PORTSMOUTH, NH","0131","2013-03"
"670","0","03","0","BELFAST, ME","0132","2013-03"
"671","0","03","0","SEARSPORT, ME","0152","2013-03"
"672","0","03","0","MANCHESTER USER FEE AIRPORT, NH","0182","2013-03"
"673","0","03","0","ST. ALBANS, VT","0201","2013-03"
"674","0","03","0","RICHFORD, VT","0203","2013-03"
"675","0","03","0","BEECHER FALLS, VT","0206","2013-03"
"676","0","03","0","BURLINGTON, VT","0207","2013-03"
"677","0","03","0","DERBY LINE, VT","0209","2013-03"
"678","0","03","0","NORTON, VT","0211","2013-03"
"679","0","03","0","HIGHGATE SPRINGS-ALBURG, VT","0212","2013-03"
"680","66299708","03","307430642","BOSTON, MA","0401","2013-03"
"681","0","03","0","SPRINGFIELD, MA","0402","2013-03"
"682","0","03","0","WORCESTER, MA","0403","2013-03"
"683","0","03","0","GLOUCESTER, MA","0404","2013-03"
"684","0","03","0","NEW BEDFORD, MA","0405","2013-03"
"685","0","03","0","PLYMOUTH, MA","0406","2013-03"
"686","0","03","0","FALL RIVER, MA","0407","2013-03"
"687","2430","03","61577","SALEM, MA","0408","2013-03"
"688","0","03","0","BRIDGEPORT, CT","0410","2013-03"
"689","0","03","0","HARTFORD, CT","0411","2013-03"
"690","0","03","0","LOGAN AIRPORT, MA","0417","2013-03"
"691","0","03","0","NEW HAVEN, CT","0412","2013-03"
"692","0","03","0","NEW LONDON, CT","0413","2013-03"
"693","0","03","0","LAWRENCE, MA","0416","2013-03"
"694","0","03","0","NEWPORT, RI","0501","2013-03"
"695","2777339","03","63946572","PROVIDENCE, RI","0502","2013-03"
"696","387072","03","275487","OGDENSBURG, NY","0701","2013-03"
"697","0","03","0","MASSENA, NY","0704","2013-03"
"698","0","03","0","ALEXANDRIA BAY, NY","0708","2013-03"
"699","0","03","0","ROCHESTER, NY","0903","2013-03"
"700","5702","03","356942","CHAMPLAIN-ROUSES POINT, NY","0712","2013-03"
"701","0","03","0","TROUT RIVER, NY","0715","2013-03"
"702","18473","03","79049","BUFFALO-NIAGARA FALLS, NY","0901","2013-03"
"703","0","03","0","OSWEGO, NY","0904","2013-03"
"704","0","03","0","SYRACUSE, NY","0906","2013-03"
"705","245347792","03","661519668","NEW YORK, NY","1001","2013-03"
"706","33734400","03","1226400","ALBANY, NY","1002","2013-03"
"707","1742695007","03","8130595229","NEWARK, NJ","1003","2013-03"
"708","552747","03","10867493","PERTH AMBOY, NJ","1004","2013-03"
"709","0","03","0","JFK INTERNATIONAL AIRPORT, NY","1012","2013-03"
"710","0","03","0","MORRISTOWN AIRPORT, NEWARK, NJ","1081","2013-03"
"711","281539663","03","616739832","PHILADELPHIA, PA","1101","2013-03"
"712","61574067","03","309690451","CHESTER, PA","1102","2013-03"
"713","108705855","03","78156546","WILMINGTON, DE","1103","2013-03"
"714","0","03","0","PITTSBURGH, PA","1104","2013-03"
"715","0","03","0","PAULSBORO, NJ","1105","2013-03"
"716","0","03","0","WILKES-BARRE/SCRANTON, PA","1106","2013-03"
"717","175361","03","363494","CAMDEN, NJ","1107","2013-03"
"718","0","03","0","PHILADELPHIA INTERNATIONAL AIRPORT, PA","1108","2013-03"
"719","0","03","0","HARRISBURG, PA","1109","2013-03"
"720","0","03","0","ALLENTOWN, PA","1119","2013-03"
"721","0","03","0","ATLANTIC CITY USER FEE AIRPORT, NJ","1182","2013-03"
"722","0","03","0","TRENTON-MERCER COUNTY USER FEE AIRPORT, NJ","1183","2013-03"
"723","273256","03","953173","ANNAPOLIS, MD","1301","2013-03"
"724","317514860","03","1261773795","BALTIMORE, MD","1303","2013-03"
"725","0","03","0","BALTIMORE-WASHINGTON INTERNATIONAL AIRPORT, MD","1305","2013-03"
"726","548969645","03","2776703546","NORFOLK-NEWPORT NEWS, VA","1401","2013-03"
"727","38955","03","599654","RICHMOND-PETERSBURG, VA","1404","2013-03"
"728","0","03","0","HOPEWELL, VA","1408","2013-03"
"729","0","03","0","CHARLESTON, WV","1409","2013-03"
"730","0","03","0","NEW RIVER VALLEY AIRPORT, VA","1412","2013-03"
"731","146162434","03","369034457","WILMINGTON, NC","1501","2013-03"
"732","0","03","0","WINSTON-SALEM, NC","1502","2013-03"
"733","0","03","0","DURHAM, NC","1503","2013-03"
"734","9711429","03","26666107","BEAUFORT-MOREHEAD CITY, NC","1511","2013-03"
"735","0","03","0","CHARLOTTE, NC","1512","2013-03"
"736","433489755","03","3145026874","CHARLESTON, SC","1601","2013-03"
"737","0","03","0","GEORGETOWN, SC","1602","2013-03"
"738","0","03","0","GREENVILLE-SPARTANSBURG, SC","1603","2013-03"
"739","0","03","0","COLUMBIA, SC","1604","2013-03"
"740","3391116","03","72479441","BRUNSWICK, GA","1701","2013-03"
"741","649528872","03","2962397293","SAVANNAH, GA","1703","2013-03"
"742","0","03","0","ATLANTA, GA","1704","2013-03"
"743","16821915","03","35441892","TAMPA, FL","1801","2013-03"
"744","87250568","03","229099997","JACKSONVILLE, FL","1803","2013-03"
"745","0","03","0","FERNANDINA, FL","1805","2013-03"
"746","0","03","0","ORLANDO, FL","1808","2013-03"
"747","0","03","0","ORLANDO-SANFORD AIRPORT, FL","1809","2013-03"
"748","0","03","0","ST. PETERSBURG, FL","1814","2013-03"
"749","716","03","5000","PORT CANAVERAL, FL","1816","2013-03"
"750","15469559","03","62774686","PANAMA CITY, FL","1818","2013-03"
"751","0","03","0","PENSACOLA, FL","1819","2013-03"
"752","23321802","03","14610377","PORT MANATEE, FL","1821","2013-03"
"753","0","03","0","FORT MYERS AIRPORT, FL","1822","2013-03"
"754","0","03","0","DAYTONA BEACH INTERNATIONAL AIRPORT, FL","1884","2013-03"
"755","0","03","0","MELBOURNE REGIONAL AIRPORT, FL","1885","2013-03"
"756","0","03","0","ORLANDO EXECUTIVE AIRPORT, FL","1888","2013-03"
"757","135167801","03","249488466","MOBILE, AL","1901","2013-03"
"758","51033853","03","109320413","GULFPORT, MS","1902","2013-03"
"759","3142377","03","14377292","MORGAN CITY, LA","2001","2013-03"
"760","0","03","0","PASCAGOULA, MS","1903","2013-03"
"761","0","03","0","BIRMINGHAM, AL","1904","2013-03"
"762","0","03","0","HUNTSVILLE, AL","1910","2013-03"
"763","273544831","03","597725611","NEW ORLEANS, LA","2002","2013-03"
"764","0","03","0","LITTLE ROCK, AR","2003","2013-03"
"765","112991563","03","54985119","BATON ROUGE, LA","2004","2013-03"
"766","0","03","0","MEMPHIS, TN","2006","2013-03"
"767","0","03","0","NASHVILLE, TN","2007","2013-03"
"768","0","03","0","CHATTANOOGA, TN","2008","2013-03"
"769","15977","03","53028","DESTREHAN, LA","2009","2013-03"
"770","200600","03","114000","GRAMERCY, LA","2010","2013-03"
"771","0","03","0","VICKSBURG, MS","2015","2013-03"
"772","0","03","0","KNOXVILLE, TN","2016","2013-03"
"773","958443","03","605945","LAKE CHARLES, LA","2017","2013-03"
"774","0","03","0","SHREVEPORT-BOSSIER CITY, LA","2018","2013-03"
"775","0","03","0","TRI-CITY AIRPORT, BLOUNTVILLE, TN","2027","2013-03"
