"","CNT_WGT_MO","MONTH","CNT_VAL_MO","PORT_NAME","PORT","time"
"35256","0","05","0","YSLETA, TX","2401","2020-05"
"35257","0","05","0","EL PASO, TX","2402","2020-05"
"35258","0","05","0","PRESIDIO, TX","2403","2020-05"
"35259","0","05","0","FABENS, TX","2404","2020-05"
"35260","0","05","0","COLUMBUS, NM","2406","2020-05"
"35261","0","05","0","ALBUQUERQUE, NM","2407","2020-05"
"35262","0","05","0","SANTA TERESA, NM","2408","2020-05"
"35263","0","05","0","SANTA TERESA AIRPORT, NM","2481","2020-05"
"35264","1549220","05","3916637","SAN DIEGO, CA","2501","2020-05"
"35265","0","05","0","ANDRADE, CA","2502","2020-05"
"35266","0","05","0","CALEXICO, CA","2503","2020-05"
"35267","0","05","0","CALEXICO-EAST, CA","2507","2020-05"
"35268","0","05","0","SAN YSIDRO, CA","2504","2020-05"
"35269","0","05","0","TECATE, CA","2505","2020-05"
"35270","0","05","0","OTAY MESA, CA","2506","2020-05"
"35271","0","05","0","DOUGLAS, AZ","2601","2020-05"
"35272","0","05","0","LUKEVILLE, AZ","2602","2020-05"
"35273","0","05","0","NACO, AZ","2603","2020-05"
"35274","0","05","0","NOGALES, AZ","2604","2020-05"
"35275","0","05","0","PHOENIX, AZ","2605","2020-05"
"35276","0","05","0","SASABE, AZ","2606","2020-05"
"35277","0","05","0","SAN LUIS, AZ","2608","2020-05"
"35278","0","05","0","TUCSON, AZ","2609","2020-05"
"35279","1105165314","05","1939929781","LOS ANGELES, CA","2704","2020-05"
"35280","967217426","05","2441234408","LONG BEACH, CA","2709","2020-05"
"35281","1034","05","26927","VENTURA, CA","2712","2020-05"
"35282","4176481","05","5039193","PORT HUENEME, CA","2713","2020-05"
"35283","0","05","0","CAPITAN, CA","2715","2020-05"
"35284","0","05","0","MORRO BAY, CA","2719","2020-05"
"35285","0","05","0","LOS ANGELES INTERNATIONAL AIRPORT, CA","2720","2020-05"
"35286","0","05","0","ONTARIO INTERNATIONAL AIRPORT, CA","2721","2020-05"
"35287","0","05","0","LAS VEGAS, NV","2722","2020-05"
"35288","0","05","0",NA,"2781","2020-05"
"35289","0","05","0",NA,"2782","2020-05"
"35290","0","05","0","SAN FRANCISCO INTERNATIONAL AIRPORT, CA","2801","2020-05"
"35291","0","05","0","EUREKA, CA","2802","2020-05"
"35292","0","05","0","FRESNO, CA","2803","2020-05"
"35293","14742","05","357390","MONTEREY, CA","2805","2020-05"
"35294","535781","05","3893866","SAN FRANCISCO, CA","2809","2020-05"
"35295","1124086","05","16863005","STOCKTON, CA","2810","2020-05"
"35296","688169093","05","1418566126","OAKLAND, CA","2811","2020-05"
"35297","46650923","05","22485369","RICHMOND, CA","2812","2020-05"
"35298","0","05","0","MARTINEZ, CA","2820","2020-05"
"35299","0","05","0","REDWOOD CITY, CA","2821","2020-05"
"35300","0","05","0","SAN JOAQUIN RIVER, CA","2828","2020-05"
"35301","0","05","0","SAN PABLO BAY, CA","2829","2020-05"
"35302","0","05","0","CARQUINEZ STRAIT, CA","2830","2020-05"
"35303","0","05","0","RENO, NV","2833","2020-05"
"35304","0","05","0","SAN JOSE INTERNATIONAL AIRPORT, CA","2834","2020-05"
"35305","0","05","0","SACRAMENTO INTERNATIONAL AIRPORT, CA","2835","2020-05"
"35306","0","05","0","ASTORIA, OR","2901","2020-05"
"35307","0","05","0","COOS BAY, OR","2903","2020-05"
"35308","27133967","05","19724522","PORTLAND, OR","2904","2020-05"
"35309","49630000","05","10968230","LONGVIEW, WA","2905","2020-05"
"35310","0","05","0","BOISE, ID","2907","2020-05"
"35311","1616005","05","4313488","VANCOUVER, WA","2908","2020-05"
"35312","0","05","0","KALAMA, WA","2909","2020-05"
"35313","0","05","0","PORTLAND INTERNATIONAL AIRPORT, WA","2910","2020-05"
"35314","401676132","05","488445795","SEATTLE, WA","3001","2020-05"
"35315","425525941","05","391577302","TACOMA, WA","3002","2020-05"
"35316","0","05","0","ABERDEEN-HOQUIAM, WA","3003","2020-05"
"35317","183508","05","1388482","BLAINE, WA","3004","2020-05"
"35318","0","05","0","BELLINGHAM, WA","3005","2020-05"
"35319","716649","05","347290","EVERETT, WA","3006","2020-05"
"35320","0","05","0","PORT ANGELES, WA","3007","2020-05"
"35321","0","05","0","PORT TOWNSEND, WA","3008","2020-05"
"35322","0","05","0","SUMAS, WA","3009","2020-05"
"35323","0","05","0","ANACORTES, WA","3010","2020-05"
"35324","0","05","0","NIGHTHAWK, WA","3011","2020-05"
"35325","0","05","0","DANVILLE, WA","3012","2020-05"
"35326","0","05","0","FERRY, WA","3013","2020-05"
"35327","0","05","0","FRIDAY HARBOR, WA","3014","2020-05"
"35328","0","05","0","BOUNDARY, WA","3015","2020-05"
"35329","0","05","0","LAURIER, WA","3016","2020-05"
"35330","0","05","0","POINT ROBERTS, WA","3017","2020-05"
"35331","0","05","0","KENMORE AIR HARBOR, WA","3018","2020-05"
"35332","0","05","0","OROVILLE, WA","3019","2020-05"
"35333","0","05","0","FRONTIER, WA","3020","2020-05"
"35334","0","05","0","SPOKANE, WA","3022","2020-05"
"35335","0","05","0","LYNDEN, WA","3023","2020-05"
"35336","0","05","0","METALINE FALLS, WA","3025","2020-05"
"35337","0","05","0","OLYMPIA, WA","3026","2020-05"
"35338","0","05","0","SEATTLE-TACOMA INTERNATIONAL AIRPORT, WA","3029","2020-05"
"35339","0","05","0","GRANT COUNTY AIRPORT, WA","3082","2020-05"
"35340","0","05","0","JUNEAU, AK","3101","2020-05"
"35341","0","05","0","KETCHIKAN, AK","3102","2020-05"
"35342","0","05","0","SKAGWAY, AK","3103","2020-05"
"35343","0","05","0","ALCAN, AK","3104","2020-05"
"35344","0","05","0","WRANGELL, AK","3105","2020-05"
"35345","0","05","0","DALTON CACHE, AK","3106","2020-05"
"35346","0","05","0","FAIRBANKS, AK","3111","2020-05"
"35347","0","05","0","SITKA, AK","3115","2020-05"
"35348","27495866","05","56141767","ANCHORAGE, AK","3126","2020-05"
"35349","10091053","05","7453556","HONOLULU, HI","3201","2020-05"
"35350","0","05","0","HONOLULU INTERNATIONAL AIRPORT, HI","3205","2020-05"
"35351","410906","05","759148","HILO, HI","3202","2020-05"
"35352","57988","05","76401","KAHULUI, HI","3203","2020-05"
"35353","0","05","0","NAWILIWILI-PORT ALLEN, HI","3204","2020-05"
"35354","450654","05","93296","KONA, HI","3206","2020-05"
"35355","0","05","0","RAYMOND, MT","3301","2020-05"
"35356","0","05","0","EASTPORT, ID","3302","2020-05"
"35357","0","05","0","SALT LAKE CITY, UT","3303","2020-05"
"35358","0","05","0","GREAT FALLS, MT","3304","2020-05"
"35359","0","05","0","BUTTE, MT","3305","2020-05"
"35360","0","05","0","TURNER, MT","3306","2020-05"
"35361","0","05","0","DENVER, CO","3307","2020-05"
"35362","0","05","0","PORTHILL, ID","3308","2020-05"
"35363","0","05","0","SCOBEY, MT","3309","2020-05"
"35364","0","05","0","SWEETGRASS, MT","3310","2020-05"
"35365","0","05","0","PIEGAN, MT","3316","2020-05"
"35366","0","05","0","OPHEIM, MT","3317","2020-05"
"35367","0","05","0","ROOSVILLE, MT","3318","2020-05"
"35368","0","05","0","WHITLASH, MT","3321","2020-05"
"35369","0","05","0","DEL BONITA, MT","3322","2020-05"
"35370","0","05","0","WILDHORSE, MT","3323","2020-05"
"35371","0","05","0","HAVRE, MT","3325","2020-05"
"35372","0","05","0","CENTENNIAL AIRPORT, CO","3384","2020-05"
"35373","0","05","0","EAGLE COUNTY REGIONAL AIRPORT, CO","3385","2020-05"
"35374","0","05","0","BOZEMAN YELLOWSTONE USER FEE AIRPORT, BELGRADE, MT","3386","2020-05"
"35375","0","05","0","PEMBINA, ND","3401","2020-05"
"35376","0","05","0","PORTAL, ND","3403","2020-05"
"35377","0","05","0","NECHE, ND","3404","2020-05"
"35378","0","05","0","ST. JOHN, ND","3405","2020-05"
"35379","0","05","0","NORTHGATE, ND","3406","2020-05"
"35380","0","05","0","WALHALLA, ND","3407","2020-05"
"35381","0","05","0","HANNAH, ND","3408","2020-05"
"35382","0","05","0","SARLES, ND","3409","2020-05"
"35383","0","05","0","AMBROSE, ND","3410","2020-05"
"35384","0","05","0","FARGO, ND","3411","2020-05"
"35385","0","05","0","ANTLER, ND","3413","2020-05"
"35386","0","05","0","SHERWOOD, ND","3414","2020-05"
"35387","0","05","0","HANSBORO, ND","3415","2020-05"
"35388","0","05","0","MAIDA, ND","3416","2020-05"
"35389","0","05","0","FORTUNA, ND","3417","2020-05"
"35390","0","05","0","WESTHOPE, ND","3419","2020-05"
"35391","0","05","0","NOONAN, ND","3420","2020-05"
"35392","0","05","0","CARBURY, ND","3421","2020-05"
"35393","0","05","0","DUNSEITH, ND","3422","2020-05"
"35394","0","05","0","WARROAD, MN","3423","2020-05"
"35395","0","05","0","BAUDETTE, MN","3424","2020-05"
"35396","0","05","0","PINECREEK, MN","3425","2020-05"
"35397","0","05","0","ROSEAU, MN","3426","2020-05"
"35398","0","05","0","LANCASTER, MN","3430","2020-05"
"35399","0","05","0","WILLISTON AIRPORT, ND","3433","2020-05"
"35400","0","05","0","MINOT AIRPORT, ND","3434","2020-05"
"35401","0","05","0","MINNEAPOLIS-ST. PAUL, MN","3501","2020-05"
"35402","0","05","0","SIOUX FALLS, SD","3502","2020-05"
"35403","15840","05","64800","DULUTH, MN - SUPERIOR, WI","3510","2020-05"
"35404","0","05","0","ASHLAND, WI","3511","2020-05"
"35405","0","05","0","OMAHA, NE","3512","2020-05"
"35406","0","05","0","DES MOINES, IA","3513","2020-05"
"35407","0","05","0","ROCHESTER USER FEE AIRPORT, MN","3581","2020-05"
"35408","11658209","05","5132406","INTERNATIONAL FALLS-RANIER, MN","3604","2020-05"
"35409","0","05","0","GRAND PORTAGE, MN","3613","2020-05"
"35410","39461","05","1329523","MILWAUKEE, WI","3701","2020-05"
"35411","0","05","0","MARINETTE, WI","3702","2020-05"
"35412","23215","05","69544","GREEN BAY, WI","3703","2020-05"
"35413","0","05","0","MANITOWOC, WI","3706","2020-05"
"35414","0","05","0",NA,"3707","2020-05"
"35415","0","05","0","RACINE, WI","3708","2020-05"
"35416","2110858","05","6864918","DETROIT, MI","3801","2020-05"
"35417","9983191","05","39324155","PORT HURON, MI","3802","2020-05"
"35418","0","05","0","SAULT STE MARIE, MI","3803","2020-05"
"35419","0","05","0","SAGINAW-BAY CITY, MI","3804","2020-05"
"35420","0","05","0","BATTLE CREEK, MI","3805","2020-05"
"35421","0","05","0","GRAND RAPIDS, MI","3806","2020-05"
"35422","0","05","0","DETROIT METROPOLITAN AIRPORT, MI","3807","2020-05"
"35423","0","05","0","ESCANABA, MI","3808","2020-05"
"35424","0","05","0","MARQUETTE, MI","3809","2020-05"
"35425","0","05","0","ALGONAC, MI","3814","2020-05"
"35426","0","05","0","MUSKEGON, MI","3815","2020-05"
"35427","0","05","0","GRAND HAVEN, MI","3816","2020-05"
"35428","0","05","0","ROGERS CITY, MI","3818","2020-05"
"35429","62612","05","277461","DETOUR CITY, MI","3819","2020-05"
"35430","0","05","0","PRESQUE ISLE, MI","3842","2020-05"
"35431","0","05","0","ALPENA, MI","3843","2020-05"
"35432","0","05","0","OAKLAND-PONTIAC AIRPORT, MI","3881","2020-05"
"35433","0","05","0","CAPITAL REGION INTERNATIONAL AIRPORT, LANSING, MI","3883","2020-05"
"35434","5086042","05","10477006","CHICAGO, IL","3901","2020-05"
"35435","0","05","0","PEORIA, IL","3902","2020-05"
"35436","0","05","0","DAVENPORT, IA-ROCK ISLAND, IL","3908","2020-05"
"35437","0","05","0","ROCKFORD AIRPORT, IL","3909","2020-05"
"35438","0","05","0","CHICAGO MIDWAY INT?L AIRPORT, IL","3910","2020-05"
"35439","0","05","0","CHICAGO EXECUTIVE AIRPORT, IL (FORMALLY PAL-WAUKEE","3983","2020-05"
"35440","458486","05","1171454","CLEVELAND, OH","4101","2020-05"
"35441","0","05","0","TOLEDO-SANDUSKY, OH","4105","2020-05"
"35442","0","05","0","CINCINNATI-LAWRENCEBURG, OH","4102","2020-05"
"35443","0","05","0","COLUMBUS, OH","4103","2020-05"
"35444","0","05","0","DAYTON, OH","4104","2020-05"
"35445","0","05","0","ERIE, PA","4106","2020-05"
"35446","0","05","0","INDIANAPOLIS, IN","4110","2020-05"
"35447","0","05","0","LOUISVILLE, KY","4115","2020-05"
"35448","0","05","0","OWENSBORO-EVANSVILLE, IN","4116","2020-05"
"35449","0","05","0","HURON, OH","4117","2020-05"
"35450","0","05","0","LORAIN, OH","4121","2020-05"
"35451","0","05","0","ASHTABULA-CONNEAUT, OH","4122","2020-05"
"35452","0","05","0","FORT WAYNE AIRPORT, IN","4183","2020-05"
"35453","0","05","0","BLUEGRASS AIRPORT, LEXINGTON, KY","4184","2020-05"
"35454","0","05","0","KANSAS CITY, MO","4501","2020-05"
"35455","0","05","0","ST. JOSEPH, MO","4502","2020-05"
"35456","0","05","0","ST. LOUIS, MO","4503","2020-05"
"35457","0","05","0","WICHITA, KS","4504","2020-05"
"35458","0","05","0","SPRINGFIELD, MO","4505","2020-05"
"35459","5121","05","98267","AGUADILLA, PR","4901","2020-05"
"35460","0","05","0","FAJARDO, PR","4904","2020-05"
"35461","17316","05","10416","PONCE, PR","4908","2020-05"
"35462","23816334","05","322934323","SAN JUAN, PR","4909","2020-05"
"35463","0","05","0","SAN JUAN INTERNATIONAL AIRPORT, PR","4913","2020-05"
"35464","33800","05","24020","CHARLOTTE AMALIE, VI","5101","2020-05"
"35465","0","05","0","CRUZ BAY, VI","5102","2020-05"
"35466","0","05","0","CHRISTIANSTED, VI","5104","2020-05"
"35467","0","05","0","FREDERIKSTED, VI","5105","2020-05"
"35468","128894674","05","398438285","MIAMI, FL","5201","2020-05"
"35469","8394","05","42004","KEY WEST, FL","5202","2020-05"
"35470","97305357","05","479204143","PORT EVERGLADES, FL","5203","2020-05"
"35471","33040856","05","81570544","WEST PALM BEACH, FL","5204","2020-05"
"35472","2441","05","71536","FORT PIERCE, FL","5205","2020-05"
"35473","0","05","0","MIAMI INTERNATIONAL AIRPORT, FL","5206","2020-05"
"35474","0","05","0","FT. LAUDERDALE INTERNATIONAL AIRPORT, FL","5210","2020-05"
"35475","1314905501","05","2377363326","HOUSTON, TX","5301","2020-05"
"35476","15706197","05","8279331","TEXAS CITY, TX","5306","2020-05"
"35477","0","05","0","HOUSTON INTERCONTINENTAL AIRPORT, TX","5309","2020-05"
"35478","8126286","05","7812457","GALVESTON, TX","5310","2020-05"
"35479","38546215","05","30954054","FREEPORT, TX","5311","2020-05"
"35480","118002090","05","16436908","CORPUS CHRISTI, TX","5312","2020-05"
"35481","0","05","0","PORT LAVACA, TX","5313","2020-05"
"35482","0","05","0","SUGAR LAND REGIONAL AIRPORT, TX","5381","2020-05"
"35483","27106","05","24732","WASHINGTON, DC","5401","2020-05"
"35484","0","05","0","ALEXANDRIA, VA","5402","2020-05"
"35485","0","05","0","DALLAS-FORT WORTH, TX","5501","2020-05"
"35486","0","05","0","AMARILLO, TX","5502","2020-05"
"35487","0","05","0","OKLAHOMA CITY, OK","5504","2020-05"
"35488","0","05","0","TULSA, OK","5505","2020-05"
"35489","0","05","0","AUSTIN, TX","5506","2020-05"
"35490","0","05","0","SAN ANTONIO, TX","5507","2020-05"
"35491","0","05","0","FORT WORTH ALLIANCE AIRPORT, TX","5583","2020-05"
"35492","0","05","0","ADDISON AIRPORT, DALLAS, TX","5584","2020-05"
"35493","0","05","0","DALLAS LOVE FIELD, DALLAS, TX","5588","2020-05"
"35494","0","05","5645319",NA,"5901","2020-05"
"35495","0","05","0","LOW VALUE","7000","2020-05"
"35496","0","05","0","MAIL SHIPMENTS","8000","2020-05"
"35497","0","06","0","JACKMAN, ME","0104","2020-06"
"35498","2623608","06","15161546","PORTLAND, ME","0101","2020-06"
"35499","0","06","0","BANGOR, ME","0102","2020-06"
"35500","0","06","0","EASTPORT, ME","0103","2020-06"
"35501","0","06","0","VANCEBORO, ME","0105","2020-06"
"35502","0","06","0","HOULTON, ME","0106","2020-06"
"35503","0","06","0","FORT FAIRFIELD, ME","0107","2020-06"
"35504","0","06","0","VAN BUREN, ME","0108","2020-06"
"35505","0","06","0","MADAWASKA, ME","0109","2020-06"
"35506","0","06","0","FORT KENT, ME","0110","2020-06"
"35507","0","06","0","BAR HARBOR, ME","0112","2020-06"
"35508","805476","06","437900","CALAIS, ME","0115","2020-06"
"35509","0","06","0","LIMESTONE, ME","0118","2020-06"
"35510","0","06","0","ROCKLAND, ME","0121","2020-06"
"35511","0","06","0","BRIDGEWATER, ME","0127","2020-06"
"35512","6218","06","67879","PORTSMOUTH, NH","0131","2020-06"
"35513","0","06","0","SEARSPORT, ME","0152","2020-06"
"35514","0","06","0","MANCHESTER USER FEE AIRPORT, NH","0182","2020-06"
"35515","0","06","0","ST. ALBANS, VT","0201","2020-06"
"35516","0","06","0","RICHFORD, VT","0203","2020-06"
"35517","0","06","0","BEECHER FALLS, VT","0206","2020-06"
"35518","0","06","0","BURLINGTON, VT","0207","2020-06"
"35519","0","06","0","DERBY LINE, VT","0209","2020-06"
"35520","0","06","0","NORTON, VT","0211","2020-06"
"35521","0","06","0","HIGHGATE SPRINGS-ALBURG, VT","0212","2020-06"
"35522","55593361","06","55261544","BOSTON, MA","0401","2020-06"
"35523","0","06","0","SPRINGFIELD, MA","0402","2020-06"
"35524","0","06","0","WORCESTER, MA","0403","2020-06"
"35525","7671","06","6556","GLOUCESTER, MA","0404","2020-06"
"35526","0","06","0","NEW BEDFORD, MA","0405","2020-06"
"35527","1272","06","16692","FALL RIVER, MA","0407","2020-06"
"35528","36471","06","36233","SALEM, MA","0408","2020-06"
"35529","0","06","0","BRIDGEPORT, CT","0410","2020-06"
"35530","0","06","0","HARTFORD, CT","0411","2020-06"
"35531","0","06","0","LOGAN AIRPORT, MA","0417","2020-06"
"35532","0","06","0","NEW HAVEN, CT","0412","2020-06"
"35533","16200","06","217554","NEW LONDON, CT","0413","2020-06"
"35534","0","06","0","LAWRENCE, MA","0416","2020-06"
"35535","0","06","0","L.G. HANSCOM FIELD, BEDFORD, MA","0481","2020-06"
"35536","0","06","0","NEWPORT, RI","0501","2020-06"
"35537","48945","06","367091","PROVIDENCE, RI","0502","2020-06"
"35538","0","06","0","OGDENSBURG, NY","0701","2020-06"
"35539","425","06","18683","MASSENA, NY","0704","2020-06"
"35540","0","06","0","CAPE VINCENT, NY","0706","2020-06"
"35541","69960","06","178169","ALEXANDRIA BAY, NY","0708","2020-06"
"35542","163697","06","322684","CHAMPLAIN-ROUSES POINT, NY","0712","2020-06"
"35543","0","06","0","CLAYTON, NY","0714","2020-06"
"35544","0","06","0","TROUT RIVER, NY","0715","2020-06"
"35545","2287260","06","30336142","BUFFALO-NIAGARA FALLS, NY","0901","2020-06"
"35546","0","06","0","ROCHESTER, NY","0903","2020-06"
"35547","0","06","0","OSWEGO, NY","0904","2020-06"
"35548","0","06","0","SODUS POINT, NY","0905","2020-06"
"35549","0","06","0","BINGHAMTON REGIONAL AIRPORT, NY","0981","2020-06"
"35550","716285725","06","2096394980","NEW YORK, NY","1001","2020-06"
"35551","437248","06","8875080","ALBANY, NY","1002","2020-06"
"35552","129795059","06","463993827","NEWARK, NJ","1003","2020-06"
"35553","19472","06","112928","PERTH AMBOY, NJ","1004","2020-06"
"35554","0","06","0","JFK INTERNATIONAL AIRPORT, NY","1012","2020-06"
"35555","0","06","0","MORRISTOWN AIRPORT, NEWARK, NJ","1081","2020-06"
"35556","29444396","06","157301495","PHILADELPHIA, PA","1101","2020-06"
"35557","11495816","06","107994993","CHESTER, PA","1102","2020-06"
"35558","32342678","06","62314398","WILMINGTON, DE","1103","2020-06"
"35559","0","06","0","PITTSBURGH, PA","1104","2020-06"
"35560","0","06","0","WILKES-BARRE/SCRANTON, PA","1106","2020-06"
"35561","0","06","0","PHILADELPHIA INTERNATIONAL AIRPORT, PA","1108","2020-06"
"35562","0","06","0","HARRISBURG, PA","1109","2020-06"
"35563","5569760","06","3939267","GLOUCESTER CITY, NJ","1113","2020-06"
"35564","0","06","0","ALLENTOWN, PA","1119","2020-06"
"35565","0","06","0","ATLANTIC CITY USER FEE AIRPORT, NJ","1182","2020-06"
"35566","0","06","0","TRENTON-MERCER COUNTY USER FEE AIRPORT, NJ","1183","2020-06"
"35567","8684","06","32659","ANNAPOLIS, MD","1301","2020-06"
"35568","0","06","0","CAMBRIDGE, MD","1302","2020-06"
"35569","160772143","06","383688031","BALTIMORE, MD","1303","2020-06"
"35570","0","06","0","CRISFIELD, MD","1304","2020-06"
"35571","0","06","0","BALTIMORE-WASHINGTON INTERNATIONAL AIRPORT, MD","1305","2020-06"
"35572","668149034","06","1574564086","NORFOLK-NEWPORT NEWS, VA","1401","2020-06"
"35573","10484","06","111082","RICHMOND-PETERSBURG, VA","1404","2020-06"
"35574","0","06","0","CHARLESTON, WV","1409","2020-06"
"35575","0","06","0","FRONT ROYAL, VA","1410","2020-06"
"35576","88498846","06","187494762","WILMINGTON, NC","1501","2020-06"
"35577","0","06","0","WINSTON-SALEM, NC","1502","2020-06"
"35578","0","06","0","DURHAM, NC","1503","2020-06"
"35579","0","06","0","BEAUFORT-MOREHEAD CITY, NC","1511","2020-06"
"35580","0","06","0","CHARLOTTE, NC","1512","2020-06"
"35581","487554568","06","1204150878","CHARLESTON, SC","1601","2020-06"
"35582","145616","06","297245","GEORGETOWN, SC","1602","2020-06"
"35583","0","06","0","GREENVILLE-SPARTANSBURG, SC","1603","2020-06"
"35584","3726860","06","6097638","BRUNSWICK, GA","1701","2020-06"
"35585","1358787066","06","1811945525","SAVANNAH, GA","1703","2020-06"
"35586","0","06","0","ATLANTA, GA","1704","2020-06"
"35587","12926749","06","9343071","TAMPA, FL","1801","2020-06"
"35588","69929809","06","200405811","JACKSONVILLE, FL","1803","2020-06"
"35589","10008852","06","8610099","FERNANDINA, FL","1805","2020-06"
"35590","0","06","0","BOCA GRANDE, FL","1807","2020-06"
"35591","0","06","0","ORLANDO, FL","1808","2020-06"
"35592","0","06","0","ORLANDO-SANFORD AIRPORT, FL","1809","2020-06"
"35593","0","06","0","PORT CANAVERAL, FL","1816","2020-06"
"35594","11500740","06","12147998","PANAMA CITY, FL","1818","2020-06"
"35595","91815","06","190928","PENSACOLA, FL","1819","2020-06"
"35596","2255586","06","865254","PORT MANATEE, FL","1821","2020-06"
"35597","0","06","0","FORT MYERS AIRPORT, FL","1822","2020-06"
"35598","0","06","0","SARASOTA-BRADENTON AIRPORT, FL","1883","2020-06"
"35599","0","06","0","DAYTONA BEACH INTERNATIONAL AIRPORT, FL","1884","2020-06"
"35600","0","06","0","MELBOURNE REGIONAL AIRPORT, FL","1885","2020-06"
"35601","0","06","0","ORLANDO EXECUTIVE AIRPORT, FL","1888","2020-06"
"35602","120697100","06","168880222","MOBILE, AL","1901","2020-06"
"35603","61545028","06","40199310","GULFPORT, MS","1902","2020-06"
"35604","983155","06","346562","PASCAGOULA, MS","1903","2020-06"
"35605","0","06","0","BIRMINGHAM, AL","1904","2020-06"
"35606","0","06","0","HUNTSVILLE, AL","1910","2020-06"
"35607","299061","06","564945","MORGAN CITY, LA","2001","2020-06"
"35608","0","06","0","MEMPHIS, TN","2006","2020-06"
"35609","289321876","06","391843315","NEW ORLEANS, LA","2002","2020-06"
"35610","0","06","0","LITTLE ROCK, AR","2003","2020-06"
"35611","175500","06","270966","BATON ROUGE, LA","2004","2020-06"
"35612","0","06","0","NASHVILLE, TN","2007","2020-06"
"35613","0","06","0","CHATTANOOGA, TN","2008","2020-06"
"35614","32186972","06","8272504","GRAMERCY, LA","2010","2020-06"
"35615","0","06","0","GREENVILLE, MS","2011","2020-06"
"35616","0","06","0","VICKSBURG, MS","2015","2020-06"
"35617","0","06","0","KNOXVILLE, TN","2016","2020-06"
"35618","10035532","06","3113080","LAKE CHARLES, LA","2017","2020-06"
"35619","0","06","0","SHREVEPORT-BOSSIER CITY, LA","2018","2020-06"
"35620","0","06","0","TRI-CITY AIRPORT, BLOUNTVILLE, TN","2027","2020-06"
"35621","67049216","06","2802794","PORT ARTHUR, TX","2101","2020-06"
"35622","0","06","0","SABINE, TX","2102","2020-06"
"35623","0","06","0","ORANGE, TX","2103","2020-06"
"35624","8386251","06","3788465","BEAUMONT, TX","2104","2020-06"
"35625","0","06","0","BROWNSVILLE, TX","2301","2020-06"
"35626","0","06","0","DEL RIO, TX","2302","2020-06"
"35627","0","06","0","EAGLE PASS, TX","2303","2020-06"
"35628","0","06","0","LAREDO, TX","2304","2020-06"
"35629","0","06","0","HILDAGO, TX","2305","2020-06"
"35630","0","06","0","RIO GRANDE CITY, TX","2307","2020-06"
"35631","0","06","0","PROGRESO, TX","2309","2020-06"
"35632","0","06","0","ROMA, TX","2310","2020-06"
"35633","0","06","0","VALLEY INTERNATIONAL AIRPORT, HARLINGEN, TX","2383","2020-06"
"35634","0","06","0","YSLETA, TX","2401","2020-06"
"35635","0","06","0","EL PASO, TX","2402","2020-06"
"35636","0","06","0","PRESIDIO, TX","2403","2020-06"
"35637","0","06","0","FABENS, TX","2404","2020-06"
"35638","0","06","0","COLUMBUS, NM","2406","2020-06"
"35639","0","06","0","ALBUQUERQUE, NM","2407","2020-06"
"35640","0","06","0","SANTA TERESA, NM","2408","2020-06"
"35641","0","06","0","SANTA TERESA AIRPORT, NM","2481","2020-06"
"35642","1696846","06","6425523","SAN DIEGO, CA","2501","2020-06"
"35643","0","06","0","ANDRADE, CA","2502","2020-06"
"35644","0","06","0","CALEXICO, CA","2503","2020-06"
"35645","0","06","0","SAN YSIDRO, CA","2504","2020-06"
"35646","0","06","0","TECATE, CA","2505","2020-06"
"35647","0","06","0","OTAY MESA, CA","2506","2020-06"
"35648","0","06","0","CALEXICO-EAST, CA","2507","2020-06"
"35649","0","06","0","DOUGLAS, AZ","2601","2020-06"
"35650","0","06","0","LUKEVILLE, AZ","2602","2020-06"
"35651","0","06","0","NACO, AZ","2603","2020-06"
"35652","0","06","0","NOGALES, AZ","2604","2020-06"
"35653","0","06","0","PHOENIX, AZ","2605","2020-06"
"35654","0","06","0","SASABE, AZ","2606","2020-06"
"35655","0","06","0","SAN LUIS, AZ","2608","2020-06"
"35656","0","06","0","TUCSON, AZ","2609","2020-06"
"35657","1109621009","06","1921687897","LOS ANGELES, CA","2704","2020-06"
"35658","950041924","06","2142424787","LONG BEACH, CA","2709","2020-06"
"35659","0","06","0","VENTURA, CA","2712","2020-06"
"35660","6287940","06","6798378","PORT HUENEME, CA","2713","2020-06"
"35661","0","06","0","CAPITAN, CA","2715","2020-06"
"35662","0","06","0","MORRO BAY, CA","2719","2020-06"
"35663","0","06","0","LOS ANGELES INTERNATIONAL AIRPORT, CA","2720","2020-06"
"35664","0","06","0","ONTARIO INTERNATIONAL AIRPORT, CA","2721","2020-06"
"35665","0","06","0","LAS VEGAS, NV","2722","2020-06"
"35666","0","06","0",NA,"2781","2020-06"
"35667","0","06","0",NA,"2782","2020-06"
"35668","0","06","0","SAN FRANCISCO INTERNATIONAL AIRPORT, CA","2801","2020-06"
"35669","0","06","0","EUREKA, CA","2802","2020-06"
"35670","0","06","0","FRESNO, CA","2803","2020-06"
"35671","22030794","06","1372112","MONTEREY, CA","2805","2020-06"
"35672","304503","06","2171938","SAN FRANCISCO, CA","2809","2020-06"
"35673","15241","06","65318","STOCKTON, CA","2810","2020-06"
"35674","614578055","06","1278389128","OAKLAND, CA","2811","2020-06"
"35675","33894136","06","17912589","RICHMOND, CA","2812","2020-06"
"35676","0","06","0","MARTINEZ, CA","2820","2020-06"
"35677","0","06","0","REDWOOD CITY, CA","2821","2020-06"
"35678","0","06","0","SAN JOAQUIN RIVER, CA","2828","2020-06"
